Date,OpenPrice,HighPrice,LowPrice,ClosePrice,AdjClosePrice,Volume
2/9/2022,4547,4590.03,4547,4587.18,4587.18,4524350000
2/10/2022,4553.24,4588.92,4484.31,4504.08,4504.08,5314860000
2/11/2022,4506.27,4526.33,4401.41,4418.64,4418.64,5251500000
2/14/2022,4412.61,4426.22,4364.84,4401.67,4401.67,4600390000
2/15/2022,4429.28,4472.77,4429.28,4471.07,4471.07,4430830000
2/16/2022,4455.75,4489.55,4429.68,4475.01,4475.01,4283640000
2/17/2022,4456.06,4456.06,4373.81,4380.26,4380.26,4539420000
2/18/2022,4384.57,4394.6,4327.22,4348.87,4348.87,4708060000
2/22/2022,4332.74,4362.12,4267.11,4304.76,4304.76,5121900000
2/23/2022,4324.93,4341.51,4221.51,4225.5,4225.5,4797430000
2/24/2022,4155.77,4294.73,4114.65,4288.7,4288.7,6752130000
2/25/2022,4298.38,4385.34,4286.83,4384.65,4384.65,5177060000
2/28/2022,4354.17,4388.84,4315.12,4373.94,4373.94,6071370000
3/1/2022,4363.14,4378.45,4279.54,4306.26,4306.26,5846230000
3/2/2022,4322.56,4401.48,4322.56,4386.54,4386.54,5337870000
3/3/2022,4401.31,4416.78,4345.56,4363.49,4363.49,5039890000
3/4/2022,4342.12,4342.12,4284.98,4328.87,4328.87,5797380000
3/7/2022,4327.01,4327.01,4199.85,4201.09,4201.09,6940470000
3/8/2022,4202.66,4276.94,4157.87,4170.7,4170.7,7243120000
3/9/2022,4223.1,4299.4,4223.1,4277.88,4277.88,5662670000
3/10/2022,4252.55,4268.28,4209.8,4259.52,4259.52,4980830000
3/11/2022,4279.5,4291.01,4200.49,4204.31,4204.31,4938640000
3/14/2022,4202.75,4247.57,4161.72,4173.11,4173.11,5574920000
3/15/2022,4188.82,4271.05,4187.9,4262.45,4262.45,5392470000
3/16/2022,4288.14,4358.9,4251.99,4357.86,4357.86,6309750000
3/17/2022,4345.11,4412.67,4335.65,4411.67,4411.67,4985090000
3/18/2022,4407.34,4465.4,4390.57,4463.12,4463.12,8278430000
3/21/2022,4462.4,4481.75,4424.3,4461.18,4461.18,4869820000
3/22/2022,4469.1,4522,4469.1,4511.61,4511.61,4754840000
3/23/2022,4493.1,4501.07,4455.81,4456.24,4456.24,4550670000
3/24/2022,4469.98,4520.58,4465.17,4520.16,4520.16,4131390000
3/25/2022,4522.91,4546.03,4501.07,4543.06,4543.06,4305020000
3/28/2022,4541.09,4575.65,4517.69,4575.52,4575.52,4312260000
3/29/2022,4602.86,4637.3,4589.66,4631.6,4631.6,5085910000
3/30/2022,4624.2,4627.77,4581.32,4602.45,4602.45,4385570000
3/31/2022,4599.02,4603.07,4530.41,4530.41,4530.41,4823020000
4/1/2022,4540.32,4548.7,4507.57,4545.86,4545.86,4562940000
4/4/2022,4547.97,4583.5,4539.21,4582.64,4582.64,4547350000
4/5/2022,4572.45,4593.45,4514.17,4525.12,4525.12,4800620000
4/6/2022,4494.17,4503.94,4450.04,4481.15,4481.15,4986830000
4/7/2022,4474.65,4521.16,4450.3,4500.21,4500.21,4821490000
4/8/2022,4494.15,4520.41,4474.6,4488.28,4488.28,4083200000
4/11/2022,4462.64,4464.35,4408.38,4412.53,4412.53,4266290000
4/12/2022,4437.59,4471,4381.34,4397.45,4397.45,4152090000
4/13/2022,4394.3,4453.92,4392.7,4446.59,4446.59,3828150000
4/14/2022,4449.12,4460.46,4390.77,4392.59,4392.59,4083090000
4/18/2022,4385.63,4410.31,4370.3,4391.69,4391.69,3910490000
4/19/2022,4390.63,4471.03,4390.63,4462.21,4462.21,4108120000
4/20/2022,4472.26,4488.29,4448.76,4459.45,4459.45,4290450000
4/21/2022,4489.17,4512.94,4384.47,4393.66,4393.66,4636890000
4/22/2022,4385.83,4385.83,4267.62,4271.78,4271.78,4651940000
4/25/2022,4255.34,4299.02,4200.82,4296.12,4296.12,5240040000
4/26/2022,4278.14,4278.14,4175.04,4175.2,4175.2,4689970000
4/27/2022,4186.52,4240.71,4162.9,4183.96,4183.96,4769680000
4/28/2022,4222.58,4308.45,4188.63,4287.5,4287.5,4854180000
4/29/2022,4253.75,4269.68,4124.28,4131.93,4131.93,5084030000
5/2/2022,4130.61,4169.81,4062.51,4155.38,4155.38,5163790000
5/3/2022,4159.78,4200.1,4147.08,4175.48,4175.48,4582050000
5/4/2022,4181.18,4307.66,4148.91,4300.17,4300.17,5136360000
5/5/2022,4270.43,4270.43,4106.01,4146.87,4146.87,5077030000
5/6/2022,4128.17,4157.69,4067.91,4123.34,4123.34,5116940000
5/9/2022,4081.27,4081.27,3975.48,3991.24,3991.24,5954520000
5/10/2022,4035.18,4068.82,3958.17,4001.05,4001.05,5885820000
5/11/2022,3990.08,4049.09,3928.82,3935.18,3935.18,5816140000
5/12/2022,3903.95,3964.8,3858.87,3930.08,3930.08,6286450000
5/13/2022,3963.9,4038.88,3963.9,4023.89,4023.89,5183340000
5/16/2022,4013.02,4046.46,3983.99,4008.01,4008.01,4415030000
5/17/2022,4052,4090.72,4033.93,4088.85,4088.85,4841410000
5/18/2022,4051.98,4051.98,3911.91,3923.68,3923.68,5103220000
5/19/2022,3899,3945.96,3876.58,3900.79,3900.79,5113550000
5/20/2022,3927.76,3943.42,3810.32,3901.36,3901.36,5130730000
5/23/2022,3919.42,3981.88,3909.04,3973.75,3973.75,4420030000
5/24/2022,3942.94,3955.68,3875.13,3941.48,3941.48,4923190000
5/25/2022,3929.59,3999.33,3925.03,3978.73,3978.73,4802560000
5/26/2022,3984.6,4075.14,3984.6,4057.84,4057.84,4709970000
5/27/2022,4077.43,4158.49,4077.43,4158.24,4158.24,4375620000
5/31/2022,4151.09,4168.34,4104.88,4132.15,4132.15,6822640000
6/1/2022,4149.78,4166.54,4073.85,4101.23,4101.23,4531800000
6/2/2022,4095.41,4177.51,4074.37,4176.82,4176.82,4405790000
6/3/2022,4137.57,4142.67,4098.67,4108.54,4108.54,3711110000
6/6/2022,4134.72,4168.78,4109.18,4121.43,4121.43,4332700000
6/7/2022,4096.47,4164.86,4080.19,4160.68,4160.68,4248210000
6/8/2022,4147.12,4160.14,4107.2,4115.77,4115.77,4159470000
6/9/2022,4101.65,4119.1,4017.17,4017.82,4017.82,4134170000
6/10/2022,3974.39,3974.39,3900.16,3900.86,3900.86,4889640000
6/13/2022,3838.15,3838.15,3734.3,3749.63,3749.63,5636890000
6/14/2022,3763.52,3778.18,3705.68,3735.48,3735.48,5153890000
6/15/2022,3764.05,3837.56,3722.3,3789.99,3789.99,5530480000
6/16/2022,3728.18,3728.18,3639.77,3666.77,3666.77,5644930000
6/17/2022,3665.9,3707.71,3636.87,3674.84,3674.84,8520740000
6/21/2022,3715.31,3779.65,3715.31,3764.79,3764.79,5292260000
6/22/2022,3733.89,3801.79,3717.69,3759.89,3759.89,5058990000
6/23/2022,3774.71,3802.58,3743.52,3795.73,3795.73,5098640000
6/24/2022,3821.75,3913.65,3821.75,3911.74,3911.74,8120260000
6/27/2022,3920.76,3927.72,3889.66,3900.11,3900.11,4325310000
6/28/2022,3913,3945.86,3820.14,3821.55,3821.55,4270120000
6/29/2022,3825.09,3836.5,3799.02,3818.83,3818.83,4211240000
6/30/2022,3785.99,3818.99,3738.67,3785.38,3785.38,4840070000
7/1/2022,3781,3829.82,3752.1,3825.33,3825.33,4046950000
7/5/2022,3792.61,3832.19,3742.06,3831.39,3831.39,5076590000
7/6/2022,3831.98,3870.91,3809.37,3845.08,3845.08,4417720000
7/7/2022,3858.85,3910.63,3858.85,3902.62,3902.62,4057770000
7/8/2022,3888.26,3918.5,3869.34,3899.38,3899.38,3521620000
7/11/2022,3880.94,3880.94,3847.22,3854.43,3854.43,3423480000
7/12/2022,3851.95,3873.41,3802.36,3818.8,3818.8,3817210000
7/13/2022,3779.67,3829.44,3759.07,3801.78,3801.78,4109390000
7/14/2022,3763.99,3796.41,3721.56,3790.38,3790.38,4199690000
7/15/2022,3818,3863.62,3817.18,3863.16,3863.16,4143800000
7/18/2022,3883.79,3902.44,3818.63,3830.85,3830.85,4046870000
7/19/2022,3860.73,3939.81,3860.73,3936.69,3936.69,4041070000
7/20/2022,3935.32,3974.13,3922.03,3959.9,3959.9,4185300000
7/21/2022,3955.47,3999.29,3927.64,3998.95,3998.95,4132790000
7/22/2022,3998.43,4012.44,3938.86,3961.63,3961.63,3979240000
7/25/2022,3965.72,3975.3,3943.46,3966.84,3966.84,3568340000
7/26/2022,3953.22,3953.22,3910.74,3921.05,3921.05,3778950000
7/27/2022,3951.43,4039.56,3951.43,4023.61,4023.61,4112180000
7/28/2022,4026.13,4078.95,3992.97,4072.43,4072.43,4413000000
7/29/2022,4087.33,4140.15,4079.22,4130.29,4130.29,4616360000
8/1/2022,4112.38,4144.95,4096.02,4118.63,4118.63,4202810000
8/2/2022,4104.21,4140.47,4079.81,4091.19,4091.19,4727710000
8/3/2022,4107.96,4167.66,4107.96,4155.17,4155.17,4351760000
8/4/2022,4154.85,4161.29,4135.42,4151.94,4151.94,4283320000
8/5/2022,4115.87,4151.58,4107.31,4145.19,4145.19,4085940000
8/8/2022,4155.93,4186.62,4128.97,4140.06,4140.06,4221090000
8/9/2022,4133.11,4137.3,4112.09,4122.47,4122.47,3913090000
8/10/2022,4181.02,4211.03,4177.26,4210.24,4210.24,4546010000
8/11/2022,4227.4,4257.91,4201.41,4207.27,4207.27,4630200000
8/12/2022,4225.02,4280.47,4219.78,4280.15,4280.15,3788010000
8/15/2022,4269.37,4301.79,4256.9,4297.14,4297.14,3696830000
8/16/2022,4290.46,4325.28,4277.77,4305.2,4305.2,4329820000
8/17/2022,4280.4,4302.18,4253.08,4274.04,4274.04,3885030000
8/18/2022,4273.13,4292.53,4261.98,4283.74,4283.74,3340330000
8/19/2022,4266.31,4266.31,4218.7,4228.48,4228.48,3761340000
8/22/2022,4195.08,4195.08,4129.86,4137.99,4137.99,3907430000
8/23/2022,4133.09,4159.77,4124.03,4128.73,4128.73,3823520000
8/24/2022,4126.55,4156.56,4119.97,4140.77,4140.77,3583630000
8/25/2022,4153.26,4200.54,4147.59,4199.12,4199.12,3566870000
8/26/2022,4198.74,4203.04,4057.66,4057.66,4057.66,3832750000
8/29/2022,4034.58,4062.99,4017.42,4030.61,4030.61,3396510000
8/30/2022,4041.25,4044.98,3965.21,3986.16,3986.16,3835860000
8/31/2022,4000.67,4015.37,3954.53,3955,3955,4542490000
9/1/2022,3936.73,3970.23,3903.65,3966.85,3966.85,4152250000
9/2/2022,3994.66,4018.43,3906.21,3924.26,3924.26,3665850000
9/6/2022,3930.89,3942.55,3886.75,3908.19,3908.19,4127340000
9/7/2022,3909.43,3987.89,3906.03,3979.87,3979.87,3890320000
9/8/2022,3959.94,4010.5,3944.81,4006.18,4006.18,3966850000
9/9/2022,4022.94,4076.81,4022.94,4067.36,4067.36,3901940000
9/12/2022,4083.67,4119.28,4083.67,4110.41,4110.41,3814200000
9/13/2022,4037.12,4037.12,3921.28,3932.69,3932.69,4224550000
9/14/2022,3940.73,3961.94,3912.18,3946.01,3946.01,4293240000
9/15/2022,3932.41,3959.14,3888.28,3901.35,3901.35,4441830000
9/16/2022,3880.95,3880.95,3837.08,3873.33,3873.33,7954650000
9/19/2022,3849.91,3900.45,3838.5,3899.89,3899.89,3766850000
9/20/2022,3875.23,3876.01,3827.54,3855.93,3855.93,4058050000
9/21/2022,3871.4,3907.07,3789.49,3789.93,3789.93,4078330000
9/22/2022,3782.36,3790.9,3749.45,3757.99,3757.99,4284600000
9/23/2022,3727.14,3727.14,3647.47,3693.23,3693.23,5144270000
9/26/2022,3682.72,3715.67,3644.76,3655.04,3655.04,4886140000
9/27/2022,3686.44,3717.53,3623.29,3647.29,3647.29,4577740000
9/28/2022,3651.94,3736.74,3640.61,3719.04,3719.04,4684850000
9/29/2022,3687.01,3687.01,3610.4,3640.47,3640.47,4681810000
9/30/2022,3633.48,3671.44,3584.13,3585.62,3585.62,5645360000
10/3/2022,3609.78,3698.35,3604.93,3678.43,3678.43,4806680000
10/4/2022,3726.46,3791.92,3726.46,3790.93,3790.93,5146580000
10/5/2022,3753.25,3806.91,3722.66,3783.28,3783.28,4293180000
10/6/2022,3771.97,3797.93,3739.22,3744.52,3744.52,4252100000
10/7/2022,3706.74,3706.74,3620.73,3639.66,3639.66,4449660000
10/10/2022,3647.51,3652.17,3588.1,3612.39,3612.39,3834320000
10/11/2022,3595.86,3640.66,3568.45,3588.84,3588.84,4759030000
10/12/2022,3590.83,3608.34,3573.86,3577.03,3577.03,4006830000
10/13/2022,3520.37,3685.41,3491.58,3669.91,3669.91,5021680000
10/14/2022,3690.41,3712,3579.68,3583.07,3583.07,4243030000
10/17/2022,3638.65,3689.73,3638.65,3677.95,3677.95,4352780000
10/18/2022,3746.26,3762.79,3686.53,3719.98,3719.98,4483740000
10/19/2022,3703.11,3728.58,3666.51,3695.16,3695.16,4223800000
10/20/2022,3689.05,3736,3656.44,3665.78,3665.78,4496620000
10/21/2022,3657.1,3757.89,3647.42,3752.75,3752.75,5078020000
10/24/2022,3762.01,3810.74,3741.65,3797.34,3797.34,4747930000
10/25/2022,3799.44,3862.85,3799.44,3859.11,3859.11,4843120000
10/26/2022,3825.97,3886.15,3824.07,3830.6,3830.6,4817310000
10/27/2022,3834.69,3859.95,3803.79,3807.3,3807.3,4687320000
10/28/2022,3808.26,3905.42,3808.26,3901.06,3901.06,4459410000
10/31/2022,3881.85,3893.73,3863.18,3871.98,3871.98,4820620000
11/1/2022,3901.79,3911.79,3843.8,3856.1,3856.1,4481210000
11/2/2022,3852.9,3894.44,3758.68,3759.69,3759.69,4899000000
11/3/2022,3733.25,3750.59,3698.15,3719.89,3719.89,4625290000
11/4/2022,3766.98,3796.34,3708.84,3770.55,3770.55,5400180000
11/7/2022,3780.71,3813.95,3764.7,3806.8,3806.8,4341620000
11/8/2022,3817.02,3859.4,3786.28,3828.11,3828.11,4607640000
11/9/2022,3810.94,3818.2,3744.22,3748.57,3748.57,4645010000
11/10/2022,3859.89,3958.33,3859.89,3956.37,3956.37,5781260000
11/11/2022,3963.72,4001.48,3944.82,3992.93,3992.93,5593310000
11/14/2022,3977.97,4008.97,3956.4,3957.25,3957.25,4561930000
11/15/2022,4006.41,4028.84,3953.17,3991.73,3991.73,5015310000
11/16/2022,3976.82,3983.09,3954.34,3958.79,3958.79,4165320000
11/17/2022,3919.26,3954.33,3906.54,3946.56,3946.56,4051780000
11/18/2022,3966.39,3979.89,3935.98,3965.34,3965.34,4037360000
11/21/2022,3956.23,3962,3933.34,3949.94,3949.94,3850690000
11/22/2022,3965.51,4005.88,3956.88,4003.58,4003.58,3887990000
11/23/2022,4000.3,4033.78,3998.66,4027.26,4027.26,3279720000
11/25/2022,4023.34,4034.02,4020.76,4026.12,4026.12,1706460000
11/28/2022,4005.36,4012.27,3955.77,3963.94,3963.94,3615430000
11/29/2022,3964.19,3976.77,3937.65,3957.63,3957.63,3546040000
11/30/2022,3957.18,4080.11,3938.58,4080.11,4080.11,6579360000
12/1/2022,4087.14,4100.51,4050.87,4076.57,4076.57,4527130000
12/2/2022,4040.17,4080.48,4026.63,4071.7,4071.7,4012620000
12/5/2022,4052.02,4052.45,3984.49,3998.84,3998.84,4280820000
12/6/2022,3996.63,4001.51,3918.39,3941.26,3941.26,4368380000
12/7/2022,3933.28,3957.57,3922.68,3933.92,3933.92,4118050000
12/8/2022,3947.79,3974.19,3935.83,3963.51,3963.51,4006900000
12/9/2022,3954.17,3977.02,3933.04,3934.38,3934.38,3888260000
12/12/2022,3939.29,3990.71,3935.3,3990.56,3990.56,3904130000
12/13/2022,4069.38,4100.96,3993.03,4019.65,4019.65,5079360000
12/14/2022,4015.54,4053.76,3965.65,3995.32,3995.32,4472340000
12/15/2022,3958.37,3958.37,3879.45,3895.75,3895.75,4493900000
12/16/2022,3890.91,3890.91,3827.91,3852.36,3852.36,7493660000
12/19/2022,3853.79,3854.86,3800.04,3817.66,3817.66,3969610000
12/20/2022,3810.47,3838.24,3795.62,3821.62,3821.62,3985370000
12/21/2022,3839.49,3889.82,3839.49,3878.44,3878.44,3775200000
12/22/2022,3853.26,3853.26,3764.49,3822.39,3822.39,3956950000
12/23/2022,3815.11,3845.8,3797.01,3844.82,3844.82,2819280000
12/27/2022,3843.34,3846.65,3813.22,3829.25,3829.25,3030300000
12/28/2022,3829.56,3848.32,3780.78,3783.22,3783.22,3083520000
12/29/2022,3805.45,3858.19,3805.45,3849.28,3849.28,3003680000
12/30/2022,3829.06,3839.85,3800.34,3839.5,3839.5,2979870000
1/3/2023,3853.290039,3878.459961,3794.330078,3824.139893,3824.139893,3959140000
1/4/2023,3840.360107,3873.159912,3815.77002,3852.969971,3852.969971,4414080000
1/5/2023,3839.73999,3839.73999,3802.419922,3808.100098,3808.100098,3893450000
1/6/2023,3823.370117,3906.189941,3809.560059,3895.080078,3895.080078,3923560000
1/9/2023,3910.820068,3950.570068,3890.419922,3892.090088,3892.090088,4311770000
1/10/2023,3888.570068,3919.830078,3877.290039,3919.25,3919.25,3851030000
1/11/2023,3932.350098,3970.070068,3928.540039,3969.610107,3969.610107,4303360000
1/12/2023,3977.570068,3997.76001,3937.560059,3983.169922,3983.169922,4440260000
1/13/2023,3960.600098,4003.949951,3947.669922,3999.090088,3999.090088,3939700000
1/17/2023,3999.280029,4015.389893,3984.570068,3990.969971,3990.969971,4235560000
1/18/2023,4002.25,4014.159912,3926.590088,3928.860107,3928.860107,4298710000
1/19/2023,3911.840088,3922.939941,3885.540039,3898.850098,3898.850098,3991500000
1/20/2023,3909.040039,3972.959961,3897.860107,3972.610107,3972.610107,4013360000
1/23/2023,3978.139893,4039.310059,3971.639893,4019.810059,4019.810059,3945210000
1/24/2023,4001.73999,4023.919922,3989.790039,4016.949951,4016.949951,3320430000
1/25/2023,3982.709961,4019.550049,3949.060059,4016.219971,4016.219971,3724020000
1/26/2023,4036.080078,4061.570068,4013.290039,4060.429932,4060.429932,3809590000
1/27/2023,4053.719971,4094.209961,4048.699951,4070.560059,4070.560059,3907760000
1/30/2023,4049.27002,4063.850098,4015.550049,4017.77002,4017.77002,3802000000
1/31/2023,4020.850098,4077.159912,4020.439941,4076.600098,4076.600098,4679320000
2/1/2023,4070.070068,4148.950195,4037.199951,4119.209961,4119.209961,4856930000
2/2/2023,4158.680176,4195.439941,4141.879883,4179.759766,4179.759766,5624360000
2/3/2023,4136.689941,4182.359863,4123.359863,4136.47998,4136.47998,4694510000
2/6/2023,4119.569824,4124.629883,4093.379883,4111.080078,4111.080078,4114240000
2/7/2023,4105.350098,4176.540039,4088.389893,4164,4164,4355860000
2/8/2023,4153.470215,4156.850098,4111.669922,4117.859863,4117.859863,4029820000
2/9/2023,4144.25,4156.22998,4069.669922,4081.5,4081.5,4270200000
2/10/2023,4068.919922,4094.360107,4060.790039,4090.459961,4090.459961,3891520000
2/13/2023,4096.620117,4138.899902,4092.669922,4137.290039,4137.290039,3448620000
2/14/2023,4126.700195,4159.77002,4095.01001,4136.129883,4136.129883,3929200000
2/15/2023,4119.5,4148.109863,4103.97998,4147.600098,4147.600098,4075980000
2/16/2023,4114.75,4136.540039,4089.48999,4090.409912,4090.409912,4143660000
2/17/2023,4077.389893,4081.51001,4047.949951,4079.090088,4079.090088,4045480000
2/21/2023,4052.350098,4052.350098,3995.189941,3997.340088,3997.340088,4121590000
2/22/2023,4001.830078,4017.370117,3976.899902,3991.050049,3991.050049,4079320000
2/23/2023,4018.600098,4028.300049,3969.189941,4012.320068,4012.320068,3952940000
2/24/2023,3973.23999,3978.25,3943.080078,3970.040039,3970.040039,3877700000
2/27/2023,3992.360107,4018.050049,3973.550049,3982.23999,3982.23999,3836950000
2/28/2023,3977.189941,3997.5,3968.97998,3970.149902,3970.149902,5043400000
3/1/2023,3963.340088,3971.72998,3939.050049,3951.389893,3951.389893,4249480000
3/2/2023,3938.679932,3990.840088,3928.159912,3981.350098,3981.350098,4244900000
3/3/2023,3998.02002,4048.290039,3995.169922,4045.639893,4045.639893,4084730000
3/6/2023,4055.149902,4078.48999,4044.610107,4048.419922,4048.419922,4000870000
3/7/2023,4048.26001,4050,3980.310059,3986.370117,3986.370117,3922500000
3/8/2023,3987.550049,4000.409912,3969.76001,3992.01001,3992.01001,3535570000
3/9/2023,3998.659912,4017.810059,3908.699951,3918.320068,3918.320068,4445260000
3/10/2023,3912.77002,3934.050049,3846.320068,3861.590088,3861.590088,5518190000
3/13/2023,3835.120117,3905.050049,3808.860107,3855.76001,3855.76001,6558020000
3/14/2023,3894.01001,3937.290039,3873.629883,3919.290039,3919.290039,5665870000
3/15/2023,3876.73999,3894.26001,3838.23999,3891.929932,3891.929932,6594010000
3/16/2023,3878.929932,3964.459961,3864.110107,3960.280029,3960.280029,5695790000
3/17/2023,3958.689941,3958.909912,3901.27002,3916.639893,3916.639893,9354280000
3/20/2023,3917.469971,3956.620117,3916.889893,3951.570068,3951.570068,5347140000
3/21/2023,3975.889893,4009.080078,3971.189941,4002.870117,4002.870117,4920240000
3/22/2023,4002.040039,4039.48999,3936.169922,3936.969971,3936.969971,4533010000
3/23/2023,3959.209961,4007.659912,3919.050049,3948.719971,3948.719971,4991600000
3/24/2023,3939.209961,3972.73999,3909.159912,3970.98999,3970.98999,4583970000
3/27/2023,3982.929932,4003.830078,3970.48999,3977.530029,3977.530029,4233540000
3/28/2023,3974.129883,3979.199951,3951.530029,3971.27002,3971.27002,4014600000
3/29/2023,3999.530029,4030.590088,3999.530029,4027.810059,4027.810059,4145250000
3/30/2023,4046.73999,4057.850098,4032.100098,4050.830078,4050.830078,3930860000
3/31/2023,4056.179932,4110.75,4056.179932,4109.310059,4109.310059,4525120000
4/3/2023,4102.200195,4127.660156,4098.790039,4124.509766,4124.509766,4234700000
4/4/2023,4128.029785,4133.129883,4086.870117,4100.600098,4100.600098,4227800000
4/5/2023,4094.5,4099.689941,4072.560059,4090.379883,4090.379883,3968020000
4/6/2023,4081.149902,4107.319824,4069.840088,4105.02002,4105.02002,3486690000
4/10/2023,4085.199951,4109.5,4072.550049,4109.109863,4109.109863,3423650000
4/11/2023,4110.290039,4124.259766,4102.609863,4108.939941,4108.939941,3665830000
4/12/2023,4121.720215,4134.370117,4086.939941,4091.949951,4091.949951,3633120000
4/13/2023,4100.040039,4150.259766,4099.399902,4146.220215,4146.220215,3596590000
4/14/2023,4140.109863,4163.189941,4113.200195,4137.640137,4137.640137,3575690000
4/17/2023,4137.169922,4151.720215,4123.180176,4151.319824,4151.319824,3611180000
4/18/2023,4164.259766,4169.47998,4140.359863,4154.870117,4154.870117,3536640000
4/19/2023,4139.330078,4162.569824,4134.490234,4154.52002,4154.52002,3572560000
4/20/2023,4130.47998,4148.569824,4114.569824,4129.790039,4129.790039,3772080000
4/21/2023,4132.140137,4138.02002,4113.859863,4133.52002,4133.52002,3611750000
4/24/2023,4132.069824,4142.410156,4117.77002,4137.040039,4137.040039,3290940000
4/25/2023,4126.430176,4126.430176,4071.379883,4071.629883,4071.629883,3978640000
4/26/2023,4087.780029,4089.669922,4049.350098,4055.98999,4055.98999,3837030000
4/27/2023,4075.290039,4138.240234,4075.290039,4135.350098,4135.350098,3750550000
4/28/2023,4129.629883,4170.060059,4127.180176,4169.47998,4169.47998,4087800000
5/1/2023,4166.790039,4186.919922,4164.120117,4167.870117,4167.870117,3321370000
5/2/2023,4164.100098,4164.100098,4089.719971,4119.580078,4119.580078,4486130000
5/3/2023,4122.25,4148.299805,4088.860107,4090.75,4090.75,4246510000
5/4/2023,4082.550049,4082.610107,4048.280029,4061.219971,4061.219971,4920090000
5/5/2023,4084.72998,4147.02002,4084.72998,4136.25,4136.25,4186270000
5/8/2023,4136.97998,4142.299805,4123.810059,4138.120117,4138.120117,3641640000
5/9/2023,4124.25,4130.350098,4116.649902,4119.169922,4119.169922,3810140000
5/10/2023,4143.740234,4154.279785,4098.919922,4137.640137,4137.640137,4057160000
5/11/2023,4132.240234,4132.799805,4109.290039,4130.620117,4130.620117,3752900000
5/12/2023,4138.540039,4143.740234,4099.120117,4124.080078,4124.080078,3533740000
5/15/2023,4126.649902,4141.25,4110.27002,4136.279785,4136.279785,3562170000
5/16/2023,4127.950195,4135.540039,4109.859863,4109.899902,4109.899902,3654200000
5/17/2023,4122.850098,4164.669922,4113.620117,4158.77002,4158.77002,4039080000
5/18/2023,4157.680176,4202.200195,4153.5,4198.049805,4198.049805,3980500000
5/19/2023,4204.149902,4212.910156,4180.200195,4191.97998,4191.97998,4041900000
5/22/2023,4190.779785,4209.220215,4179.680176,4192.629883,4192.629883,3728520000
5/23/2023,4176.799805,4185.680176,4142.540039,4145.580078,4145.580078,4155320000
5/24/2023,4132.959961,4132.959961,4103.97998,4115.240234,4115.240234,3739160000
5/25/2023,4155.709961,4165.740234,4129.72998,4151.279785,4151.279785,4147760000
5/26/2023,4156.160156,4212.870117,4156.160156,4205.450195,4205.450195,3715460000
5/30/2023,4226.709961,4231.100098,4192.180176,4205.52002,4205.52002,4228510000
5/31/2023,4190.740234,4195.439941,4166.149902,4179.830078,4179.830078,5980670000
6/1/2023,4183.029785,4232.430176,4171.640137,4221.02002,4221.02002,4391860000
6/2/2023,4241.009766,4290.669922,4241.009766,4282.370117,4282.370117,4454200000
6/5/2023,4282.990234,4299.279785,4266.819824,4273.790039,4273.790039,3813290000
6/6/2023,4271.339844,4288.330078,4263.089844,4283.850098,4283.850098,3996560000
6/7/2023,4285.470215,4299.189941,4263.959961,4267.52002,4267.52002,4537800000
6/8/2023,4268.689941,4298.009766,4261.069824,4293.930176,4293.930176,3826740000
6/9/2023,4304.879883,4322.620117,4291.700195,4298.859863,4298.859863,3786510000
6/12/2023,4308.319824,4340.129883,4304.370117,4338.930176,4338.930176,3945670000
6/13/2023,4352.609863,4375.370117,4349.310059,4369.009766,4369.009766,4275400000
6/14/2023,4366.290039,4391.819824,4337.850098,4372.589844,4372.589844,4252110000
6/15/2023,4365.330078,4439.200195,4362.600098,4425.839844,4425.839844,4176690000
6/16/2023,4440.950195,4448.470215,4407.439941,4409.589844,4409.589844,6848600000
6/20/2023,4396.109863,4400.149902,4367.189941,4388.709961,4388.709961,4055790000
6/21/2023,4380.009766,4386.220215,4360.140137,4365.689941,4365.689941,3709330000
6/22/2023,4355.399902,4382.25,4351.819824,4381.890137,4381.890137,3511000000
6/23/2023,4354.169922,4366.549805,4341.339844,4348.330078,4348.330078,6053620000
6/26/2023,4344.839844,4362.060059,4328.080078,4328.819824,4328.819824,3415030000
6/27/2023,4337.359863,4384.419922,4335,4378.410156,4378.410156,3573500000
6/28/2023,4367.47998,4390.350098,4360.220215,4376.859863,4376.859863,3739330000
6/29/2023,4374.939941,4398.390137,4371.970215,4396.439941,4396.439941,3696660000
6/30/2023,4422.439941,4458.47998,4422.439941,4450.379883,4450.379883,3923450000
7/3/2023,4450.47998,4456.459961,4442.290039,4455.589844,4455.589844,2034280000
7/5/2023,4442.040039,4454.060059,4436.609863,4446.819824,4446.819824,3482620000
7/6/2023,4422.620117,4422.620117,4385.049805,4411.589844,4411.589844,3682020000
7/7/2023,4404.540039,4440.390137,4397.399902,4398.950195,4398.950195,3630480000
7/10/2023,4394.22998,4412.600098,4389.919922,4409.529785,4409.529785,3429600000
7/11/2023,4415.549805,4443.640137,4408.459961,4439.259766,4439.259766,3624220000
7/12/2023,4467.689941,4488.339844,4463.22998,4472.160156,4472.160156,3920290000
7/13/2023,4491.5,4517.379883,4489.359863,4510.040039,4510.040039,3839530000
7/14/2023,4514.609863,4527.759766,4499.560059,4505.419922,4505.419922,3647450000
7/17/2023,4508.859863,4532.850098,4504.899902,4522.790039,4522.790039,3538240000
7/18/2023,4521.779785,4562.299805,4514.589844,4554.97998,4554.97998,4090010000
